FishID,Temp_Trmt,Expt,TankID_Expt,SwimSpeed,MO2,SMR,SMR_AdjRsq,RMR,MMR,Ucrit,FAS,AAS,SL_mm,WholeFishWWT_g,Gonads,GonadWWTg,ParasiteWWT,HSI,LiverLipids,MuscleLipids,Growth,MeanTemp_3Months,ActualTemp_DayofTrial,MeanSalinity_3Months,Salinity_DayofTrial,DaylightHours,DaysSinceFeeding,Acclimation
9429,8,1,8,1.2,82.97215782,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.4,97.24783861,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.4,88.17728366,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.4,90.01086206,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.4,83.69489716,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.6,119.0902889,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.6,125.5877831,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.6,123.9473,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.8,146.7130751,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9429,8,1,8,1.8,157.6863835,35.9632733,0.856335139,59.39123402,143.3290806,1.795222222,2.413303629,83.93784658,200,100.06,No,0,0,1.530681591,23.46474181,3.236686391,0.1953125,7.861089629,7.4,33.07831325,31.7,9,3,363
9390,8,1,8,0.6,91.38556291,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,0.6,102.5156579,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,0.6,92.42290664,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,0.8,83.0014125,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,0.8,84.82250411,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,0.8,73.71689355,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,0.8,88.6348001,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1,80.55621352,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1,84.72137059,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1,79.21994331,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.2,112.0317957,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.2,83.72237598,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.2,72.8813252,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.4,96.4038896,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.4,85.9418068,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.4,91.69206089,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.6,93.81379978,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.6,96.48983096,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.6,91.68193279,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.6,103.5871717,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.8,121.888749,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.8,129.9871493,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9390,8,1,8,1.8,146.7772796,NA,0.309786727,75.55175151,132.8843927,1.856777778,1.758852575,57.33264119,174,74.72,No,0,0,1.999866167,82.7140975,4.529489728,0.222222222,7.883582303,7.5,32.89880952,31.9,9,3,370
9392,8,1,8,0.6,108.3588499,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,0.6,114.7872114,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,0.6,93.67434873,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,0.8,74.23164541,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,0.8,95.19595597,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,0.8,123.8459068,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1,102.5154866,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1,103.9272178,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1,78.67180423,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.2,82.96024485,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.2,88.81170311,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
9392,8,1,8,1.2,78.94210511,NA,0.171663249,55.49981218,156.8450167,1.868111111,2.826045901,101.3452045,187,101.83,No,0,0,1.826082687,117.6797195,4.686558168,0.240601504,7.837954556,7.6,32.94096386,31.5,9,5,368
